latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-15.55175,130.79167,320.6,1.01,1,2023-10-07,1329,Terra,MODIS,100,6.1NRT,300,15.72,N
-15.54415,130.78101,322.44,1,1,2023-10-07,1329,Terra,MODIS,100,6.1NRT,299.9,17.69,N
-15.53655,130.77043,317.52,1,1,2023-10-07,1329,Terra,MODIS,95,6.1NRT,299.1,11.88,N
-15.53524,130.77966,316.58,1,1,2023-10-07,1329,Terra,MODIS,93,6.1NRT,299.1,11.16,N
-15.52895,130.75981,310.84,1,1,2023-10-07,1329,Terra,MODIS,78,6.1NRT,298.56,7.34,N
-15.52764,130.76903,326.18,1,1,2023-10-07,1329,Terra,MODIS,100,6.1NRT,299.68,20.97,N
-15.4176,131.08644,312.84,1.02,1.01,2023-10-07,1329,Terra,MODIS,85,6.1NRT,297.73,8.58,N
-15.41627,131.09576,312.38,1.02,1.01,2023-10-07,1329,Terra,MODIS,84,6.1NRT,297.92,8.35,N
-15.40731,131.09436,315.52,1.02,1.01,2023-10-07,1329,Terra,MODIS,91,6.1NRT,298.24,11.1,N
-15.39836,131.09294,311.42,1.02,1.01,2023-10-07,1329,Terra,MODIS,82,6.1NRT,298.35,7.49,N
-15.3894,131.09157,319.79,1.02,1.01,2023-10-07,1329,Terra,MODIS,87,6.1NRT,298.9,13.98,N
-15.37284,131.07939,319.02,1.02,1.01,2023-10-07,1329,Terra,MODIS,91,6.1NRT,299,13.03,N
-15.36388,131.07802,323.92,1.02,1.01,2023-10-07,1329,Terra,MODIS,100,6.1NRT,299.86,18.02,N
-15.21531,125.08382,303.18,1.75,1.3,2023-10-07,1329,Terra,MODIS,33,6.1NRT,291.23,6.41,N
-15.20712,125.07662,308.68,1.75,1.3,2023-10-07,1329,Terra,MODIS,73,6.1NRT,291.37,14.11,N
-15.20508,125.09319,308.5,1.74,1.29,2023-10-07,1329,Terra,MODIS,72,6.1NRT,292.07,13.96,N
-15.20376,125.08237,311.66,1.75,1.3,2023-10-07,1329,Terra,MODIS,82,6.1NRT,291.72,19.16,N
-14.97313,133.07956,307.35,1.22,1.1,2023-10-07,1329,Terra,MODIS,71,6.1NRT,292.88,10.29,N
-14.40355,131.90862,323.92,1.09,1.04,2023-10-07,1329,Terra,MODIS,100,6.1NRT,294.57,22.93,N
-14.40207,131.9185,343.83,1.09,1.04,2023-10-07,1329,Terra,MODIS,100,6.1NRT,296.96,54.97,N
-14.3943,131.90715,306.21,1.09,1.04,2023-10-07,1329,Terra,MODIS,67,6.1NRT,294.76,6.23,N
-14.39282,131.91704,348.27,1.09,1.04,2023-10-07,1329,Terra,MODIS,100,6.1NRT,297.61,65.09,N
-14.14979,132.84233,314.68,1.21,1.09,2023-10-07,1329,Terra,MODIS,90,6.1NRT,295.47,14.39,N
-14.14814,132.83615,310.43,1.21,1.09,2023-10-07,1329,Terra,MODIS,60,6.1NRT,295.13,10.08,N
-14.14808,132.85333,324.78,1.21,1.09,2023-10-07,1329,Terra,MODIS,100,6.1NRT,295.53,27.3,N
-14.14649,132.84717,328.58,1.21,1.09,2023-10-07,1329,Terra,MODIS,100,6.1NRT,295.91,33.6,N
-14.14484,132.8582,309.75,1.21,1.1,2023-10-07,1329,Terra,MODIS,78,6.1NRT,294.54,10.33,N
-13.72383,132.20155,300.43,1.14,1.06,2023-10-07,1329,Terra,MODIS,16,6.1NRT,289.14,2.8,N
-13.18476,132.36804,312.07,1.17,1.08,2023-10-07,1329,Terra,MODIS,62,6.1NRT,296.3,9.43,N
-13.18317,132.37874,317.53,1.18,1.08,2023-10-07,1329,Terra,MODIS,95,6.1NRT,297,15.11,N
-13.17519,132.36649,314.03,1.17,1.08,2023-10-07,1329,Terra,MODIS,49,6.1NRT,297.07,10.79,N
-13.17358,132.37723,334.15,1.18,1.08,2023-10-07,1329,Terra,MODIS,100,6.1NRT,298.02,39.05,N
-13.16397,132.37585,309.6,1.18,1.08,2023-10-07,1329,Terra,MODIS,45,6.1NRT,296.34,7.2,N
-13.15591,132.42943,303.85,1.18,1.08,2023-10-07,1329,Terra,MODIS,11,6.1NRT,292.14,4.05,N
-13.15439,132.37431,322.43,1.18,1.08,2023-10-07,1329,Terra,MODIS,100,6.1NRT,296.44,21.04,N
-12.96942,134.30579,305.51,1.57,1.23,2023-10-07,1329,Terra,MODIS,25,6.1NRT,293.65,9.2,N
-12.96072,134.28987,305.63,1.56,1.23,2023-10-07,1329,Terra,MODIS,10,6.1NRT,294.21,9.37,N
-12.94894,134.43556,308.28,1.6,1.25,2023-10-07,1329,Terra,MODIS,60,6.1NRT,295.1,12.31,N
-12.94663,134.45016,316.42,1.6,1.25,2023-10-07,1329,Terra,MODIS,93,6.1NRT,295.83,25.45,N
-12.94435,134.46458,314.29,1.61,1.25,2023-10-07,1329,Terra,MODIS,88,6.1NRT,296.06,21.45,N
-12.94206,134.47903,311.59,1.61,1.25,2023-10-07,1329,Terra,MODIS,82,6.1NRT,296.42,17.94,N
-12.93971,134.4939,313.51,1.62,1.25,2023-10-07,1329,Terra,MODIS,86,6.1NRT,295.46,20.93,N
-12.93741,134.50841,313.08,1.62,1.25,2023-10-07,1329,Terra,MODIS,85,6.1NRT,295.58,20.96,N
-12.93507,134.52318,305.14,1.62,1.25,2023-10-07,1329,Terra,MODIS,59,6.1NRT,294.86,10.22,N
-12.91114,134.3042,309.09,1.57,1.23,2023-10-07,1329,Terra,MODIS,5,6.1NRT,294.74,11.62,N
-12.87152,134.34183,311.37,1.58,1.24,2023-10-07,1329,Terra,MODIS,74,6.1NRT,295.41,15.31,N
-12.85979,131.51363,311.95,1.08,1.04,2023-10-07,1329,Terra,MODIS,82,6.1NRT,296.04,9.66,N
-12.77435,135.85548,303.61,2.06,1.4,2023-10-07,1329,Terra,MODIS,56,6.1NRT,293.58,11.28,N
-12.7198,132.54613,305.99,1.22,1.1,2023-10-07,1329,Terra,MODIS,32,6.1NRT,293.93,6.22,N
-12.71676,132.55101,309.89,1.22,1.1,2023-10-07,1329,Terra,MODIS,78,6.1NRT,293.01,9.97,N
-12.28044,132.99937,302.97,1.31,1.14,2023-10-07,1329,Terra,MODIS,3,6.1NRT,292.6,5.46,N
-11.62356,130.31276,307.28,1.02,1.01,2023-10-07,1329,Terra,MODIS,69,6.1NRT,294.28,6.62,N
-11.35676,131.32234,314.76,1.1,1.04,2023-10-07,1329,Terra,MODIS,29,6.1NRT,294.54,10.7,N
-11.35383,131.3421,306.56,1.1,1.05,2023-10-07,1329,Terra,MODIS,24,6.1NRT,294.6,5.08,N
-11.34113,131.2998,308.27,1.1,1.04,2023-10-07,1329,Terra,MODIS,15,6.1NRT,293.8,6.17,N
-11.30235,132.08223,305.69,1.2,1.09,2023-10-07,1329,Terra,MODIS,36,6.1NRT,294.28,5.03,N
-11.29111,132.09145,310.76,1.2,1.09,2023-10-07,1329,Terra,MODIS,67,6.1NRT,292.86,8.78,N
-8.93411,125.08775,303.75,1.42,1.18,2023-10-07,1329,Terra,MODIS,57,6.1NRT,293.67,6.38,N
-8.49443,125.86076,321.95,1.25,1.11,2023-10-07,1329,Terra,MODIS,100,6.1NRT,295.78,24.63,N
-8.27276,123.49644,302.13,1.82,1.32,2023-10-07,1329,Terra,MODIS,34,6.1NRT,290.35,8.93,N
-4.93741,120.11543,305.27,3,1.65,2023-10-07,1331,Terra,MODIS,64,6.1NRT,292.13,24.59,N
-4.93619,120.10861,304.34,3,1.65,2023-10-07,1331,Terra,MODIS,60,6.1NRT,292.1,24.17,N
-3.86975,122.40656,304.77,1.89,1.34,2023-10-07,1331,Terra,MODIS,62,6.1NRT,294.49,11.16,N
-3.58746,126.21153,311.13,1.07,1.03,2023-10-07,1331,Terra,MODIS,82,6.1NRT,293.78,10.14,N
-3.27222,126.76109,309.07,1.03,1.01,2023-10-07,1331,Terra,MODIS,76,6.1NRT,291.72,8.5,N
-1.99996,121.43116,302.21,2.1,1.41,2023-10-07,1331,Terra,MODIS,24,6.1NRT,290.31,14.29,N
-1.45448,127.43916,309.53,1,1,2023-10-07,1331,Terra,MODIS,67,6.1NRT,295.26,7.49,N
0.48315,127.98752,310.02,1.03,1.02,2023-10-07,1331,Terra,MODIS,79,6.1NRT,296.73,7.96,N
13.24256,123.69028,305.67,1.01,1,2023-10-07,1338,Terra,MODIS,25,6.1NRT,289.77,6.12,N
13.25015,123.68018,309.51,1.01,1,2023-10-07,1338,Terra,MODIS,66,6.1NRT,286.97,8.91,N
13.25145,123.68936,330.88,1.01,1,2023-10-07,1338,Terra,MODIS,100,6.1NRT,291.3,30.29,N
14.00342,120.99911,306.42,1.25,1.11,2023-10-07,1338,Terra,MODIS,68,6.1NRT,294.8,7.74,N
40.17684,118.05276,302.3,1.01,1,2023-10-07,1344,Terra,MODIS,40,6.1NRT,285.85,7.5,N
40.6204,109.74588,306.95,1.95,1.36,2023-10-07,1344,Terra,MODIS,70,6.1NRT,280.78,29.8,N
5.83351,-4.8108,313.75,1.02,1.01,2023-10-07,1414,Aqua,MODIS,27,6.1NRT,293.54,7.39,D
12.24995,-4.42097,314.57,1.18,1.08,2023-10-07,1414,Aqua,MODIS,57,6.1NRT,293.42,6.17,D
12.42579,-7.28504,327.78,1,1,2023-10-07,1414,Aqua,MODIS,78,6.1NRT,301.18,15.6,D
12.53431,-7.16878,319.48,1,1,2023-10-07,1414,Aqua,MODIS,63,6.1NRT,298.66,7.21,D
13.08176,-3.6359,319.98,1.34,1.15,2023-10-07,1414,Aqua,MODIS,57,6.1NRT,294.12,12.84,D
14.09723,-4.74733,331.3,1.19,1.09,2023-10-07,1414,Aqua,MODIS,80,6.1NRT,299.44,25.65,D
14.09869,-4.73648,328.74,1.19,1.09,2023-10-07,1414,Aqua,MODIS,77,6.1NRT,301.75,22.58,D
13.98638,-8.33182,323.48,1.02,1.01,2023-10-07,1416,Aqua,MODIS,71,6.1NRT,301.22,11.45,D
14.00586,-9.059,329.73,1.08,1.04,2023-10-07,1416,Aqua,MODIS,80,6.1NRT,301.19,20.65,D
14.01138,-11.68377,319.44,1.51,1.21,2023-10-07,1416,Aqua,MODIS,70,6.1NRT,296.95,15.86,D
14.0321,-9.95303,328.15,1.18,1.08,2023-10-07,1416,Aqua,MODIS,79,6.1NRT,299.88,22.21,D
14.0338,-9.94234,320.23,1.18,1.08,2023-10-07,1416,Aqua,MODIS,47,6.1NRT,300.55,10.88,D
14.05804,-9.1939,327.9,1.09,1.04,2023-10-07,1416,Aqua,MODIS,78,6.1NRT,301.73,18.44,D
14.08697,-9.85306,326.55,1.16,1.07,2023-10-07,1416,Aqua,MODIS,77,6.1NRT,300.89,15.07,D
14.1283,-11.32852,318.79,1.42,1.18,2023-10-07,1416,Aqua,MODIS,39,6.1NRT,298.57,9.55,D
14.13039,-11.31573,321.69,1.42,1.18,2023-10-07,1416,Aqua,MODIS,63,6.1NRT,299.54,14.52,D
14.15249,-9.77254,323.26,1.15,1.07,2023-10-07,1416,Aqua,MODIS,55,6.1NRT,303.23,10.65,D
14.2008,-11.45359,318.93,1.44,1.19,2023-10-07,1416,Aqua,MODIS,24,6.1NRT,298.57,9.83,D
14.21713,-7.95552,322.01,1.01,1,2023-10-07,1416,Aqua,MODIS,33,6.1NRT,299.21,9.52,D
14.22379,-11.31265,318.81,1.41,1.18,2023-10-07,1416,Aqua,MODIS,62,6.1NRT,298.12,10.55,D
14.22414,-12.29008,318.54,1.65,1.26,2023-10-07,1416,Aqua,MODIS,66,6.1NRT,294.02,14.97,D
14.23138,-9.76414,323,1.15,1.07,2023-10-07,1416,Aqua,MODIS,72,6.1NRT,302.11,9.44,D
14.23297,-9.75376,324.11,1.15,1.07,2023-10-07,1416,Aqua,MODIS,74,6.1NRT,303.4,10.64,D
14.2448,-12.51284,321.67,1.71,1.28,2023-10-07,1416,Aqua,MODIS,72,6.1NRT,294.91,21.15,D
14.25653,-7.93933,329.05,1.01,1,2023-10-07,1416,Aqua,MODIS,61,6.1NRT,303.33,17.19,D
14.27535,-7.81129,324.07,1,1,2023-10-07,1416,Aqua,MODIS,53,6.1NRT,304.89,7.79,D
14.2829,-7.82181,325.32,1,1,2023-10-07,1416,Aqua,MODIS,68,6.1NRT,306.31,8.11,D
14.28307,-9.7794,325.08,1.15,1.07,2023-10-07,1416,Aqua,MODIS,75,6.1NRT,302.52,10.96,D
14.28424,-7.81267,328.73,1,1,2023-10-07,1416,Aqua,MODIS,77,6.1NRT,305.05,12.26,D
14.28469,-9.769,325.22,1.15,1.07,2023-10-07,1416,Aqua,MODIS,76,6.1NRT,302.85,11.46,D
14.29251,-9.78104,343.13,1.15,1.07,2023-10-07,1416,Aqua,MODIS,91,6.1NRT,303.86,41.49,D
14.2927,-7.69265,328.08,1,1,2023-10-07,1416,Aqua,MODIS,49,6.1NRT,305.94,12.31,D
14.29372,-11.18705,323.43,1.38,1.16,2023-10-07,1416,Aqua,MODIS,53,6.1NRT,294.53,17.88,D
14.29413,-9.77057,328.19,1.15,1.07,2023-10-07,1416,Aqua,MODIS,79,6.1NRT,303.32,14.55,D
14.32086,-9.7857,328.35,1.15,1.07,2023-10-07,1416,Aqua,MODIS,61,6.1NRT,299.73,15.85,D
14.32848,-10.92255,319.56,1.33,1.14,2023-10-07,1416,Aqua,MODIS,51,6.1NRT,294.67,15.77,D
14.35746,-8.44026,325.5,1.03,1.01,2023-10-07,1416,Aqua,MODIS,31,6.1NRT,305.24,9.63,D
14.3639,-9.78765,322.61,1.15,1.07,2023-10-07,1416,Aqua,MODIS,47,6.1NRT,296.72,13.75,D
14.37334,-9.78919,328.75,1.15,1.07,2023-10-07,1416,Aqua,MODIS,72,6.1NRT,295.23,22.52,D
14.41713,-11.68765,317.04,1.48,1.2,2023-10-07,1416,Aqua,MODIS,49,6.1NRT,294.88,12.22,D
14.41936,-11.67423,325.05,1.48,1.2,2023-10-07,1416,Aqua,MODIS,74,6.1NRT,296.09,27.19,D
14.43503,-12.33968,320.98,1.65,1.26,2023-10-07,1416,Aqua,MODIS,68,6.1NRT,297.71,16.73,D
14.43752,-12.32474,328.08,1.65,1.26,2023-10-07,1416,Aqua,MODIS,79,6.1NRT,298.21,32.48,D
14.46749,-10.88446,329.26,1.31,1.14,2023-10-07,1416,Aqua,MODIS,70,6.1NRT,297.16,27.05,D
14.46944,-10.87238,353.19,1.31,1.14,2023-10-07,1416,Aqua,MODIS,97,6.1NRT,298.84,87.28,D
14.47475,-6.41575,336.09,1.03,1.01,2023-10-07,1416,Aqua,MODIS,60,6.1NRT,307.55,22.49,D
14.52604,-11.9251,320.9,1.54,1.22,2023-10-07,1416,Aqua,MODIS,55,6.1NRT,297.2,14.29,D
14.52831,-11.91119,325.97,1.53,1.22,2023-10-07,1416,Aqua,MODIS,76,6.1NRT,297.86,23.71,D
14.55253,-11.83028,323.47,1.51,1.21,2023-10-07,1416,Aqua,MODIS,67,6.1NRT,299.63,16.13,D
14.55889,-11.87914,325.56,1.52,1.22,2023-10-07,1416,Aqua,MODIS,75,6.1NRT,299.59,20.54,D
14.55894,-13.09971,327.59,1.87,1.34,2023-10-07,1416,Aqua,MODIS,79,6.1NRT,296.75,38.27,D
14.56121,-11.86534,326.4,1.52,1.22,2023-10-07,1416,Aqua,MODIS,74,6.1NRT,297.68,21.17,D
14.57195,-11.86727,321.91,1.52,1.22,2023-10-07,1416,Aqua,MODIS,70,6.1NRT,300.1,14.5,D
14.62642,-13.05995,332.95,1.85,1.33,2023-10-07,1416,Aqua,MODIS,84,6.1NRT,297.06,52.92,D
14.62809,-11.09817,331,1.35,1.15,2023-10-07,1416,Aqua,MODIS,79,6.1NRT,299.7,23.49,D
14.63309,-13.06795,322.23,1.85,1.33,2023-10-07,1416,Aqua,MODIS,64,6.1NRT,297.03,24.08,D
14.636,-13.05121,322.15,1.85,1.33,2023-10-07,1416,Aqua,MODIS,72,6.1NRT,296.88,23.32,D
14.63629,-11.11217,324.59,1.35,1.15,2023-10-07,1416,Aqua,MODIS,64,6.1NRT,300.3,11.96,D
14.63826,-11.09994,341,1.35,1.15,2023-10-07,1416,Aqua,MODIS,89,6.1NRT,300.45,47.11,D
14.68497,-10.87297,320.65,1.3,1.13,2023-10-07,1416,Aqua,MODIS,31,6.1NRT,291.93,8.14,D
14.6996,-11.92493,325.71,1.53,1.22,2023-10-07,1416,Aqua,MODIS,57,6.1NRT,300.43,18.11,D
14.70033,-13.02865,317.74,1.83,1.33,2023-10-07,1416,Aqua,MODIS,62,6.1NRT,283.53,22.28,D
14.97776,-11.22044,325.93,1.35,1.15,2023-10-07,1416,Aqua,MODIS,50,6.1NRT,294.89,23.94,D
15.10366,-5.74061,337.96,1.09,1.04,2023-10-07,1416,Aqua,MODIS,77,6.1NRT,312.82,21.92,D
15.11034,-5.73701,339.55,1.1,1.04,2023-10-07,1416,Aqua,MODIS,79,6.1NRT,313.25,25.52,D
15.11169,-5.72697,337.42,1.1,1.04,2023-10-07,1416,Aqua,MODIS,68,6.1NRT,312.28,21.66,D
15.11962,-5.73836,333.23,1.1,1.04,2023-10-07,1416,Aqua,MODIS,45,6.1NRT,309.34,14.94,D
15.18593,-5.73786,336.18,1.1,1.04,2023-10-07,1416,Aqua,MODIS,76,6.1NRT,311.5,21.36,D
15.20147,-5.81827,357.15,1.09,1.04,2023-10-07,1416,Aqua,MODIS,92,6.1NRT,310.07,67.86,D
5.63509,-53.7207,310.94,4.68,1.98,2023-10-07,1418,Terra,MODIS,46,6.1NRT,291.36,49.58,D
5.63565,-53.71355,311.38,4.68,1.98,2023-10-07,1418,Terra,MODIS,29,6.1NRT,291.51,52.64,D
5.8042,-55.18344,315.22,3.55,1.77,2023-10-07,1418,Terra,MODIS,0,6.1NRT,292.46,48.08,D
5.9617,-57.30003,317.9,2.39,1.49,2023-10-07,1418,Terra,MODIS,73,6.1NRT,283.75,36.53,D
5.96501,-57.32083,327.76,2.38,1.49,2023-10-07,1418,Terra,MODIS,83,6.1NRT,286.52,74.05,D
6.04621,-57.91404,313.97,2.12,1.42,2023-10-07,1418,Terra,MODIS,47,6.1NRT,294.51,19.93,D
6.16544,-57.25585,315.78,2.39,1.49,2023-10-07,1418,Terra,MODIS,66,6.1NRT,295.14,17.47,D
6.55734,-57.81695,317.93,2.12,1.41,2023-10-07,1418,Terra,MODIS,64,6.1NRT,296.33,17.83,D
7.25658,-58.50147,323.04,1.82,1.32,2023-10-07,1418,Terra,MODIS,44,6.1NRT,295.91,29.25,D
8.43473,-61.52861,317.88,1.11,1.05,2023-10-07,1418,Terra,MODIS,36,6.1NRT,296.58,9.21,D
8.43624,-61.53848,355.76,1.11,1.05,2023-10-07,1418,Terra,MODIS,98,6.1NRT,300.35,78.89,D
8.43773,-61.54831,319.67,1.11,1.05,2023-10-07,1418,Terra,MODIS,50,6.1NRT,299.13,10.09,D
8.58657,-64.31055,317.35,1.02,1.01,2023-10-07,1418,Terra,MODIS,59,6.1NRT,297.17,5.79,D
8.68604,-63.1476,317.07,1,1,2023-10-07,1418,Terra,MODIS,60,6.1NRT,296.73,6.72,D
8.68735,-63.15651,323.47,1,1,2023-10-07,1418,Terra,MODIS,73,6.1NRT,298.71,13.14,D
8.78494,-62.19573,320.54,1.04,1.02,2023-10-07,1418,Terra,MODIS,51,6.1NRT,301.24,8.76,D
8.78631,-62.205,322.91,1.04,1.02,2023-10-07,1418,Terra,MODIS,70,6.1NRT,301.13,11.89,D
9.16103,-62.49049,316.28,1.02,1.01,2023-10-07,1418,Terra,MODIS,42,6.1NRT,299.69,8.79,D
9.37262,-64.52349,320.26,1.04,1.02,2023-10-07,1418,Terra,MODIS,72,6.1NRT,297.7,11.18,D
9.3856,-64.55007,314.78,1.04,1.02,2023-10-07,1418,Terra,MODIS,37,6.1NRT,295.89,6.21,D
10.59482,-61.27173,311.89,1.09,1.04,2023-10-07,1418,Terra,MODIS,38,6.1NRT,292.34,7.12,D
1.59406,-55.89676,328.46,3.71,1.8,2023-10-07,1420,Terra,MODIS,48,6.1NRT,302.36,88.43,D
1.60771,-55.92096,325.06,3.68,1.8,2023-10-07,1420,Terra,MODIS,42,6.1NRT,301.95,64.16,D
1.61463,-55.92668,323.57,3.68,1.8,2023-10-07,1420,Terra,MODIS,25,6.1NRT,302.09,53.03,D
1.6193,-55.95881,324.38,3.66,1.79,2023-10-07,1420,Terra,MODIS,33,6.1NRT,303.58,59.68,D
1.62843,-55.95074,326.55,3.66,1.79,2023-10-07,1420,Terra,MODIS,46,6.1NRT,302.8,78.1,D
1.68695,-55.90935,320.98,3.68,1.8,2023-10-07,1420,Terra,MODIS,25,6.1NRT,300.32,45.71,D
1.70741,-55.8683,321.92,3.71,1.8,2023-10-07,1420,Terra,MODIS,47,6.1NRT,300.57,45.17,D
1.76764,-55.98267,325.56,3.62,1.78,2023-10-07,1420,Terra,MODIS,79,6.1NRT,299.37,78.58,D
1.76883,-55.88652,320.97,3.68,1.8,2023-10-07,1420,Terra,MODIS,50,6.1NRT,298.83,50.23,D
1.76927,-55.95702,321.12,3.64,1.79,2023-10-07,1420,Terra,MODIS,52,6.1NRT,298.18,50.84,D
1.77393,-55.98848,320.58,3.62,1.78,2023-10-07,1420,Terra,MODIS,63,6.1NRT,299.22,47.63,D
1.7758,-55.89191,320.66,3.68,1.8,2023-10-07,1420,Terra,MODIS,49,6.1NRT,298.35,50.13,D
1.82175,-55.63798,325.73,3.85,1.83,2023-10-07,1420,Terra,MODIS,37,6.1NRT,299.92,81.4,D
2.81163,-64.24246,315.98,1.01,1,2023-10-07,1420,Terra,MODIS,48,6.1NRT,300.14,8.09,D
3.13687,-60.71526,320.95,1.45,1.19,2023-10-07,1420,Terra,MODIS,74,6.1NRT,293.48,15.93,D
3.5567,-59.73352,323.04,1.69,1.28,2023-10-07,1420,Terra,MODIS,0,6.1NRT,270.73,33.01,D
3.56922,-59.74104,312.56,1.68,1.28,2023-10-07,1420,Terra,MODIS,45,6.1NRT,269.45,14.29,D
3.57422,-61.25913,323.89,1.31,1.14,2023-10-07,1420,Terra,MODIS,76,6.1NRT,300.29,19.74,D
4.26387,-59.92151,315.05,1.59,1.24,2023-10-07,1420,Terra,MODIS,66,6.1NRT,289.22,14.29,D
4.26606,-59.93595,315.08,1.59,1.24,2023-10-07,1420,Terra,MODIS,66,6.1NRT,288.73,13.81,D
4.60569,-69.19091,316.69,1.7,1.28,2023-10-07,1420,Terra,MODIS,58,6.1NRT,294.06,14.98,D
4.8862,-59.47225,309.25,1.68,1.27,2023-10-07,1420,Terra,MODIS,35,6.1NRT,293.91,10.17,D
4.95949,-57.9406,306.34,2.21,1.44,2023-10-07,1420,Terra,MODIS,24,6.1NRT,284.27,13.25,D
-5.48657,-60.24953,323.71,2.16,1.43,2023-10-07,1422,Terra,MODIS,78,6.1NRT,296.83,44.38,D
-5.44823,-60.23783,316.15,2.16,1.43,2023-10-07,1422,Terra,MODIS,69,6.1NRT,298.05,22.76,D
-5.3244,-60.68652,315.91,1.98,1.37,2023-10-07,1422,Terra,MODIS,51,6.1NRT,295.27,21.35,D
-5.0287,-60.53309,317.66,2.02,1.38,2023-10-07,1422,Terra,MODIS,71,6.1NRT,296.31,27.41,D
-4.86416,-65.28848,314.76,1.03,1.01,2023-10-07,1422,Terra,MODIS,67,6.1NRT,295.16,8.21,D
-4.30512,-59.70864,326.17,2.29,1.46,2023-10-07,1422,Terra,MODIS,53,6.1NRT,297.67,52.88,D
-4.12268,-59.89306,316.61,2.19,1.44,2023-10-07,1422,Terra,MODIS,52,6.1NRT,298.05,23.94,D
-3.8379,-58.91056,312.02,2.61,1.55,2023-10-07,1422,Terra,MODIS,46,6.1NRT,296.01,17.09,D
-3.70021,-58.78621,312.95,2.65,1.56,2023-10-07,1422,Terra,MODIS,52,6.1NRT,295.25,21.25,D
-3.68125,-58.92423,313.23,2.58,1.54,2023-10-07,1422,Terra,MODIS,26,6.1NRT,295.54,16.79,D
-3.67012,-61.0718,323.01,1.74,1.29,2023-10-07,1422,Terra,MODIS,0,6.1NRT,296.51,28.79,D
-3.66796,-61.08711,325.66,1.74,1.29,2023-10-07,1422,Terra,MODIS,60,6.1NRT,296.33,35.4,D
-3.65649,-61.08557,319.45,1.74,1.29,2023-10-07,1422,Terra,MODIS,0,6.1NRT,297.16,22.89,D
-3.46488,-60.39813,317.76,1.95,1.36,2023-10-07,1422,Terra,MODIS,60,6.1NRT,298.17,16.09,D
-3.45661,-59.70145,313.48,2.22,1.44,2023-10-07,1422,Terra,MODIS,59,6.1NRT,297.51,16.35,D
-3.42787,-59.91171,319.15,2.13,1.42,2023-10-07,1422,Terra,MODIS,62,6.1NRT,298.9,20.61,D
-3.4274,-60.09922,317.74,2.06,1.4,2023-10-07,1422,Terra,MODIS,66,6.1NRT,298.35,17.53,D
-3.40756,-60.15159,327.32,2.04,1.39,2023-10-07,1422,Terra,MODIS,81,6.1NRT,297.58,44.71,D
-3.36163,-59.82001,317.88,2.16,1.43,2023-10-07,1422,Terra,MODIS,56,6.1NRT,299.52,20.1,D
-3.34897,-59.81837,327.77,2.16,1.43,2023-10-07,1422,Terra,MODIS,81,6.1NRT,300.59,49.94,D
-3.28726,-60.61819,315.25,1.86,1.33,2023-10-07,1422,Terra,MODIS,0,6.1NRT,296.65,13.47,D
-3.21525,-68.05994,315.53,1.12,1.06,2023-10-07,1422,Terra,MODIS,62,6.1NRT,299.16,6.38,D
-3.19162,-60.96106,314.09,1.75,1.3,2023-10-07,1422,Terra,MODIS,65,6.1NRT,290.38,15.52,D
-3.1837,-58.9185,323.34,2.54,1.53,2023-10-07,1422,Terra,MODIS,77,6.1NRT,293.99,53.94,D
-3.18069,-58.94077,317.2,2.53,1.53,2023-10-07,1422,Terra,MODIS,67,6.1NRT,295.66,29.22,D
-3.17297,-58.93394,322.46,2.53,1.53,2023-10-07,1422,Terra,MODIS,61,6.1NRT,296.32,44.02,D
-3.14696,-59.02032,318.01,2.49,1.52,2023-10-07,1422,Terra,MODIS,64,6.1NRT,296.28,30.62,D
-3.06592,-61.12236,311.08,1.69,1.28,2023-10-07,1422,Terra,MODIS,51,6.1NRT,287.27,12.53,D
-3.06387,-61.13722,311.34,1.68,1.28,2023-10-07,1422,Terra,MODIS,45,6.1NRT,288.43,12.51,D
-2.51567,-66.0929,318,1,1,2023-10-07,1422,Terra,MODIS,61,6.1NRT,300.25,6.53,D
-2.4099,-66.63194,315.97,1.02,1.01,2023-10-07,1422,Terra,MODIS,0,6.1NRT,294.18,8.74,D
-1.5126,-55.39968,313.94,4.57,1.96,2023-10-07,1422,Terra,MODIS,65,6.1NRT,293.87,51.32,D
-1.50706,-55.43923,321.57,4.54,1.96,2023-10-07,1422,Terra,MODIS,76,6.1NRT,294.31,112.03,D
-1.50521,-55.43385,326.07,4.54,1.96,2023-10-07,1422,Terra,MODIS,81,6.1NRT,294.69,146.2,D
-0.84716,-63.23296,354.62,1.15,1.07,2023-10-07,1422,Terra,MODIS,97,6.1NRT,301.43,76.72,D
-0.83771,-63.23164,329.58,1.15,1.07,2023-10-07,1422,Terra,MODIS,58,6.1NRT,302.5,21.89,D
-0.06816,-64.0963,312.54,1.04,1.02,2023-10-07,1422,Terra,MODIS,56,6.1NRT,297.45,5.86,D
0.78493,-62.55067,312.36,1.19,1.09,2023-10-07,1422,Terra,MODIS,59,6.1NRT,294.95,6.55,D
2.66196,-64.09773,315.08,1.01,1.01,2023-10-07,1422,Terra,MODIS,67,6.1NRT,302,8.45,D
-16.08914,-62.09274,316.98,2.24,1.45,2023-10-07,1425,Terra,MODIS,47,6.1NRT,296.34,18.08,D
-16.01731,-61.7039,321.5,2.4,1.49,2023-10-07,1425,Terra,MODIS,51,6.1NRT,297.22,33.69,D
